protein_name,preds,score
KOJQDQIT_CDS_5977,1,0.9981983304023743
KOJQDQIT_CDS_5531,1,0.9923281073570251
KOJQDQIT_CDS_0638,1,0.9975497126579285
KOJQDQIT_CDS_0641,1,0.9873548150062561
KOJQDQIT_CDS_0238,1,0.9990082383155823
KOJQDQIT_CDS_5024,1,0.9977263808250427
KOJQDQIT_CDS_2633,1,0.9979362487792969
KOJQDQIT_CDS_2649,1,0.9458030462265015
KOJQDQIT_CDS_1327,1,0.9930524230003357
KOJQDQIT_CDS_3750,1,0.9940916895866394
KOJQDQIT_CDS_5710,1,0.9832615256309509
KOJQDQIT_CDS_6024,1,0.9485887289047241
KOJQDQIT_CDS_6027,1,0.9869236350059509
KOJQDQIT_CDS_2144,1,0.9967844486236572
KOJQDQIT_CDS_0241,1,0.9941277503967285
KOJQDQIT_CDS_3787,1,0.9487952589988708
KOJQDQIT_CDS_5830,1,0.9911017417907715
KOJQDQIT_CDS_5832,1,0.9979389309883118
KOJQDQIT_CDS_4558,1,0.9965054988861084
KOJQDQIT_CDS_4560,1,0.9976159334182739
KOJQDQIT_CDS_2952,1,0.9991047978401184
KOJQDQIT_CDS_6114,1,0.9978446960449219
KOJQDQIT_CDS_4902,1,0.9983527660369873
KOJQDQIT_CDS_1542,1,0.9973859190940857
KOJQDQIT_CDS_1545,1,0.9948280453681946
KOJQDQIT_CDS_0837,1,0.992755115032196
KOJQDQIT_CDS_0839,1,0.9836641550064087
KOJQDQIT_CDS_3150,1,0.9988939166069031
KOJQDQIT_CDS_2407,1,0.9989145994186401
KOJQDQIT_CDS_3425,1,0.9986099004745483
KOJQDQIT_CDS_3025,1,0.9989504218101501
KOJQDQIT_CDS_0108,1,0.9970853924751282
KOJQDQIT_CDS_1689,1,0.9987077713012695
KOJQDQIT_CDS_1193,1,0.991942286491394
KOJQDQIT_CDS_2250,1,0.9964069724082947
KOJQDQIT_CDS_0865,1,0.9870598316192627
KOJQDQIT_CDS_3162,1,0.9950319528579712
KOJQDQIT_CDS_4124,1,0.9967890977859497
KOJQDQIT_CDS_0275,1,0.998853325843811
KOJQDQIT_CDS_1904,1,0.9919068813323975
KOJQDQIT_CDS_3804,1,0.9984593391418457
KOJQDQIT_CDS_2045,1,0.9971411228179932
KOJQDQIT_CDS_2046,1,0.9986862540245056
KOJQDQIT_CDS_0583,1,0.9808840751647949
KOJQDQIT_CDS_1696,1,0.9981210827827454
KOJQDQIT_CDS_2514,1,0.9946075677871704
KOJQDQIT_CDS_3745,1,0.9979206919670105
KOJQDQIT_CDS_3747,1,0.9821427464485168
KOJQDQIT_CDS_4491,1,0.9976271986961365
KOJQDQIT_CDS_6572,1,0.9954831600189209
KOJQDQIT_CDS_6573,1,0.9899090528488159
KOJQDQIT_CDS_4168,1,0.9991443157196045
KOJQDQIT_CDS_5311,1,0.9986205101013184
ZKYYTUJK_CDS_3907,1,0.9945640563964844
ZKYYTUJK_CDS_2996,1,0.9975680708885193
ZKYYTUJK_CDS_1623,1,0.997880220413208
ZKYYTUJK_CDS_2566,1,0.997528612613678
ZKYYTUJK_CDS_2567,1,0.9951515197753906
ZKYYTUJK_CDS_3816,1,0.9983218312263489
ZKYYTUJK_CDS_3817,1,0.996579110622406
ZKYYTUJK_CDS_4561,1,0.9984048008918762
ZKYYTUJK_CDS_2123,1,0.990971565246582
ZKYYTUJK_CDS_6337,1,0.9967765212059021
ZKYYTUJK_CDS_3337,1,0.9951840043067932
ZKYYTUJK_CDS_3338,1,0.9876282215118408
ZKYYTUJK_CDS_0349,1,0.9959840774536133
ZKYYTUJK_CDS_0352,1,0.9966878294944763
ZKYYTUJK_CDS_1011,1,0.9981164932250977
ZKYYTUJK_CDS_4049,1,0.9978570342063904
ZKYYTUJK_CDS_4936,1,0.9945729374885559
ZKYYTUJK_CDS_1460,1,0.996266782283783
ZKYYTUJK_CDS_1463,1,0.9939117431640625
ZKYYTUJK_CDS_2470,1,0.994640052318573
ZKYYTUJK_CDS_1027,1,0.9965431094169617
ZKYYTUJK_CDS_4421,1,0.9969980716705322
ZKYYTUJK_CDS_4422,1,0.9981209635734558
ZKYYTUJK_CDS_0466,1,0.9962353110313416
ZKYYTUJK_CDS_0469,1,0.9929505586624146
ZKYYTUJK_CDS_5037,1,0.9885673522949219
ZKYYTUJK_CDS_2656,1,0.9940540194511414
ZKYYTUJK_CDS_2658,1,0.9893340468406677
ZKYYTUJK_CDS_4744,1,0.9986248016357422
ZKYYTUJK_CDS_2367,1,0.9702168107032776
ZKYYTUJK_CDS_3522,1,0.9918952584266663
ZKYYTUJK_CDS_5312,1,0.9980772733688354
ZKYYTUJK_CDS_5313,1,0.9949707388877869
ZKYYTUJK_CDS_1051,1,0.9990718364715576
ZKYYTUJK_CDS_2041,1,0.99222731590271
ZKYYTUJK_CDS_0542,1,0.9949470162391663
ZKYYTUJK_CDS_6134,1,0.9960852861404419
ZKYYTUJK_CDS_6135,1,0.9972041845321655
ZKYYTUJK_CDS_4799,1,0.9901727437973022
ZKYYTUJK_CDS_4800,1,0.9964369535446167
ZKYYTUJK_CDS_6498,1,0.9974309802055359
ZKYYTUJK_CDS_3615,1,0.9961709380149841
ZKYYTUJK_CDS_3616,1,0.9661340713500977
ZKYYTUJK_CDS_4449,1,0.9969584941864014
ZKYYTUJK_CDS_4450,1,0.9982962012290955
ZKYYTUJK_CDS_6215,1,0.996532678604126
ZKYYTUJK_CDS_4204,1,0.9679309129714966
ZKYYTUJK_CDS_4206,1,0.9739242196083069
ZKYYTUJK_CDS_4208,1,0.9908788800239563
ZKYYTUJK_CDS_4209,1,0.9882495403289795
ZKYYTUJK_CDS_4210,1,0.8833699226379395
DVXKIWFE_CDS_5794,1,0.9954482913017273
DVXKIWFE_CDS_0770,1,0.9986987113952637
DVXKIWFE_CDS_4158,1,0.9987562894821167
DVXKIWFE_CDS_5442,1,0.9958885312080383
DVXKIWFE_CDS_3335,1,0.9974299073219299
DVXKIWFE_CDS_2916,1,0.9969832301139832
DVXKIWFE_CDS_3030,1,0.9976558685302734
DVXKIWFE_CDS_6634,1,0.9987483024597168
DVXKIWFE_CDS_0175,1,0.9988164901733398
DVXKIWFE_CDS_2784,1,0.9908909201622009
DVXKIWFE_CDS_5144,1,0.9972928166389465
DVXKIWFE_CDS_1109,1,0.9988270401954651
DVXKIWFE_CDS_6727,1,0.9964470267295837
DVXKIWFE_CDS_4047,1,0.9833622574806213
DVXKIWFE_CDS_6382,1,0.9988561868667603
DVXKIWFE_CDS_0048,1,0.9821344614028931
DVXKIWFE_CDS_5930,1,0.9938738346099854
DVXKIWFE_CDS_5931,1,0.9956448078155518
DVXKIWFE_CDS_4212,1,0.9956790804862976
DVXKIWFE_CDS_3686,1,0.9989795088768005
DVXKIWFE_CDS_5147,1,0.9986963868141174
DVXKIWFE_CDS_1125,1,0.9694632887840271
DVXKIWFE_CDS_1127,1,0.9735838770866394
DVXKIWFE_CDS_1128,1,0.9936821460723877
DVXKIWFE_CDS_5666,1,0.996961772441864
DVXKIWFE_CDS_0090,1,0.9961763620376587
DVXKIWFE_CDS_0866,1,0.9872437119483948
DVXKIWFE_CDS_0869,1,0.9955958724021912
DVXKIWFE_CDS_3790,1,0.9507930278778076
DVXKIWFE_CDS_3791,1,0.9981182813644409
DVXKIWFE_CDS_3792,1,0.9969583749771118
DVXKIWFE_CDS_5159,1,0.9987778067588806
DVXKIWFE_CDS_6789,1,0.9901609420776367
DVXKIWFE_CDS_6790,1,0.9909233450889587
DVXKIWFE_CDS_0715,1,0.9983682036399841
DVXKIWFE_CDS_6497,1,0.9979178309440613
DVXKIWFE_CDS_4154,1,0.9987375140190125
DVXKIWFE_CDS_1753,1,0.9938148260116577
DVXKIWFE_CDS_2674,1,0.6371773481369019
DVXKIWFE_CDS_2675,1,0.9892549514770508
DVXKIWFE_CDS_1031,1,0.9964214563369751
DVXKIWFE_CDS_1032,1,0.9937648773193359
DVXKIWFE_CDS_2255,1,0.9933981895446777
DVXKIWFE_CDS_3221,1,0.9963744282722473
DVXKIWFE_CDS_5516,1,0.9953448176383972
DVXKIWFE_CDS_2865,1,0.9921283721923828
LEGTMDKL_CDS_1345,1,0.9979839324951172
LEGTMDKL_CDS_6299,1,0.9747099280357361
LEGTMDKL_CDS_6300,1,0.9658985733985901
LEGTMDKL_CDS_6303,1,0.9960333704948425
LEGTMDKL_CDS_5157,1,0.9965692758560181
LEGTMDKL_CDS_2269,1,0.9826603531837463
LEGTMDKL_CDS_5634,1,0.9966273903846741
LEGTMDKL_CDS_5273,1,0.9967132806777954
LEGTMDKL_CDS_2574,1,0.9951151609420776
LEGTMDKL_CDS_2576,1,0.9924708604812622
LEGTMDKL_CDS_3938,1,0.9987483024597168
LEGTMDKL_CDS_0863,1,0.9917145371437073
LEGTMDKL_CDS_4517,1,0.9983311295509338
LEGTMDKL_CDS_5506,1,0.9968265295028687
LEGTMDKL_CDS_5507,1,0.9931479096412659
LEGTMDKL_CDS_5512,1,0.7168400287628174
LEGTMDKL_CDS_1350,1,0.9961220622062683
LEGTMDKL_CDS_0083,1,0.9990645051002502
LEGTMDKL_CDS_5201,1,0.9972973465919495
LEGTMDKL_CDS_5203,1,0.9926064014434814
LEGTMDKL_CDS_2293,1,0.9948667287826538
LEGTMDKL_CDS_3720,1,0.9951757192611694
LEGTMDKL_CDS_3721,1,0.9918277263641357
LEGTMDKL_CDS_4431,1,0.9984386563301086
LEGTMDKL_CDS_1528,1,0.9986900687217712
LEGTMDKL_CDS_0968,1,0.998047947883606
LEGTMDKL_CDS_0969,1,0.9929715991020203
LEGTMDKL_CDS_3404,1,0.9964199066162109
LEGTMDKL_CDS_3502,1,0.9792624711990356
LEGTMDKL_CDS_4547,1,0.9950041174888611
LEGTMDKL_CDS_2894,1,0.9989641904830933
LEGTMDKL_CDS_6323,1,0.9975870847702026
LEGTMDKL_CDS_1102,1,0.9693747162818909
LEGTMDKL_CDS_4799,1,0.997501790523529
LEGTMDKL_CDS_5327,1,0.9930856227874756
LEGTMDKL_CDS_1239,1,0.9920651316642761
LEGTMDKL_CDS_6177,1,0.9967632293701172
LEGTMDKL_CDS_1026,1,0.9974316954612732
LEGTMDKL_CDS_1029,1,0.9957358837127686
LEGTMDKL_CDS_3626,1,0.9958927631378174
LEGTMDKL_CDS_2939,1,0.9984501600265503
LEGTMDKL_CDS_0310,1,0.9992321729660034
LEGTMDKL_CDS_2354,1,0.9889683723449707
LEGTMDKL_CDS_4837,1,0.9960777163505554
LEGTMDKL_CDS_4839,1,0.9963114857673645
LEGTMDKL_CDS_1687,1,0.9980539083480835
LEGTMDKL_CDS_2719,1,0.9942454695701599
LEGTMDKL_CDS_5053,1,0.9929745197296143
LEGTMDKL_CDS_1418,1,0.9874496459960938
LEGTMDKL_CDS_1420,1,0.9877556562423706
LEGTMDKL_CDS_1422,1,0.9494783282279968
LEGTMDKL_CDS_2474,1,0.9991135001182556
LEGTMDKL_CDS_3817,1,0.9977832436561584
LEGTMDKL_CDS_5810,1,0.9717540144920349
LEGTMDKL_CDS_4860,1,0.9981185793876648
LEGTMDKL_CDS_0830,1,0.9945471286773682
LEGTMDKL_CDS_2011,1,0.9988749623298645
LEGTMDKL_CDS_2806,1,0.9980173110961914
GYVOLZYE_CDS_2426,1,0.997870683670044
GYVOLZYE_CDS_5434,1,0.9981729984283447
GYVOLZYE_CDS_0203,1,0.9985186457633972
GYVOLZYE_CDS_0204,1,0.9987181425094604
GYVOLZYE_CDS_4979,1,0.9987832903862
GYVOLZYE_CDS_1177,1,0.9889813661575317
GYVOLZYE_CDS_1306,1,0.9965337514877319
GYVOLZYE_CDS_2213,1,0.9975445866584778
GYVOLZYE_CDS_2217,1,0.9930036664009094
GYVOLZYE_CDS_4237,1,0.6287479400634766
GYVOLZYE_CDS_5090,1,0.994583785533905
GYVOLZYE_CDS_5092,1,0.9963048696517944
GYVOLZYE_CDS_0238,1,0.9964925646781921
GYVOLZYE_CDS_0241,1,0.9979466795921326
GYVOLZYE_CDS_5558,1,0.9880205988883972
GYVOLZYE_CDS_5559,1,0.9990944862365723
GYVOLZYE_CDS_4654,1,0.9981070756912231
GYVOLZYE_CDS_4656,1,0.9979642629623413
GYVOLZYE_CDS_2271,1,0.9745563864707947
GYVOLZYE_CDS_6366,1,0.9986926913261414
GYVOLZYE_CDS_3333,1,0.9977250695228577
GYVOLZYE_CDS_1828,1,0.9985820055007935
GYVOLZYE_CDS_1837,1,0.973219633102417
GYVOLZYE_CDS_2960,1,0.998481810092926
GYVOLZYE_CDS_5803,1,0.998256266117096
GYVOLZYE_CDS_0123,1,0.9979150891304016
GYVOLZYE_CDS_3547,1,0.99226975440979
GYVOLZYE_CDS_3549,1,0.996038556098938
GYVOLZYE_CDS_5455,1,0.9951282739639282
GYVOLZYE_CDS_0246,1,0.9979810118675232
GYVOLZYE_CDS_0925,1,0.9989908337593079
GYVOLZYE_CDS_2278,1,0.9979314804077148
GYVOLZYE_CDS_2279,1,0.998030960559845
GYVOLZYE_CDS_6385,1,0.9950631260871887
GYVOLZYE_CDS_2967,1,0.9818527102470398
GYVOLZYE_CDS_0132,1,0.9784858226776123
GYVOLZYE_CDS_0136,1,0.9987045526504517
GYVOLZYE_CDS_1575,1,0.9549131989479065
GYVOLZYE_CDS_1082,1,0.9968153834342957
GYVOLZYE_CDS_3213,1,0.9965419173240662
GYVOLZYE_CDS_5164,1,0.9909295439720154
GYVOLZYE_CDS_5175,1,0.9990731477737427
GYVOLZYE_CDS_0269,1,0.9930029511451721
GYVOLZYE_CDS_2761,1,0.9979903697967529
GYVOLZYE_CDS_2342,1,0.9942003488540649
GYVOLZYE_CDS_6479,1,0.9160656929016113
GYVOLZYE_CDS_4393,1,0.9970832467079163
GYVOLZYE_CDS_1892,1,0.9978321194648743
GYVOLZYE_CDS_4976,1,0.9989144802093506
GYVOLZYE_CDS_3703,1,0.998432457447052
GYVOLZYE_CDS_0582,1,0.9954323768615723
GYVOLZYE_CDS_6299,1,0.9959586262702942
GYVOLZYE_CDS_4156,1,0.9961442947387695
NOFKPBIE_CDS_3880,1,0.9981655478477478
NOFKPBIE_CDS_4753,1,0.9982511401176453
NOFKPBIE_CDS_1026,1,0.998212456703186
NOFKPBIE_CDS_1027,1,0.9957854151725769
NOFKPBIE_CDS_1080,1,0.9980624318122864
NOFKPBIE_CDS_0604,1,0.9689616560935974
NOFKPBIE_CDS_0606,1,0.9989493489265442
NOFKPBIE_CDS_4175,1,0.9978379607200623
NOFKPBIE_CDS_4900,1,0.9447000026702881
NOFKPBIE_CDS_0880,1,0.8550992012023926
NOFKPBIE_CDS_0885,1,0.9919300079345703
NOFKPBIE_CDS_5174,1,0.9918937087059021
NOFKPBIE_CDS_5179,1,0.989570140838623
NOFKPBIE_CDS_5184,1,0.7086619138717651
NOFKPBIE_CDS_2836,1,0.998524010181427
NOFKPBIE_CDS_3406,1,0.9965345859527588
NOFKPBIE_CDS_3409,1,0.9907410144805908
NOFKPBIE_CDS_6059,1,0.9986228942871094
NOFKPBIE_CDS_4182,1,0.9838653206825256
NOFKPBIE_CDS_0214,1,0.996382474899292
NOFKPBIE_CDS_0217,1,0.9797394871711731
NOFKPBIE_CDS_0263,1,0.9986485838890076
NOFKPBIE_CDS_4624,1,0.9915544390678406
NOFKPBIE_CDS_4625,1,0.9968767166137695
NOFKPBIE_CDS_4327,1,0.899583101272583
NOFKPBIE_CDS_2029,1,0.9989975094795227
NOFKPBIE_CDS_3999,1,0.9989996552467346
NOFKPBIE_CDS_5898,1,0.9917246699333191
NOFKPBIE_CDS_1306,1,0.9973636269569397
NOFKPBIE_CDS_1307,1,0.9947593808174133
NOFKPBIE_CDS_1308,1,0.9356688261032104
NOFKPBIE_CDS_5401,1,0.9917336702346802
NOFKPBIE_CDS_4941,1,0.9979743361473083
NOFKPBIE_CDS_3272,1,0.9758412837982178
NOFKPBIE_CDS_5236,1,0.996479332447052
NOFKPBIE_CDS_5237,1,0.996658205986023
NOFKPBIE_CDS_5240,1,0.9983603358268738
NOFKPBIE_CDS_5241,1,0.9959259033203125
NOFKPBIE_CDS_4357,1,0.998963475227356
NOFKPBIE_CDS_2034,1,0.9962775111198425
NOFKPBIE_CDS_0414,1,0.9965068697929382
NOFKPBIE_CDS_2925,1,0.9898853302001953
NOFKPBIE_CDS_2926,1,0.996195912361145
NOFKPBIE_CDS_4081,1,0.9977703094482422
NOFKPBIE_CDS_0032,1,0.9955714344978333
NOFKPBIE_CDS_5506,1,0.998502254486084
NOFKPBIE_CDS_4509,1,0.6724525094032288
NOFKPBIE_CDS_3036,1,0.9960231781005859
NOFKPBIE_CDS_3039,1,0.9949209094047546
NOFKPBIE_CDS_3813,1,0.9985145926475525
NOFKPBIE_CDS_3820,1,0.9876355528831482
NOFKPBIE_CDS_6561,1,0.991710901260376
NOFKPBIE_CDS_4417,1,0.9980150461196899
NOFKPBIE_CDS_5363,1,0.9986891150474548
NOFKPBIE_CDS_1740,1,0.9951411485671997
NOFKPBIE_CDS_2524,1,0.9965599179267883
NOFKPBIE_CDS_1324,1,0.9990832805633545
NOFKPBIE_CDS_1398,1,0.979500412940979
NOFKPBIE_CDS_3546,1,0.9595134854316711
NOFKPBIE_CDS_5569,1,0.9960055947303772
NOFKPBIE_CDS_5637,1,0.9962456822395325
NOFKPBIE_CDS_2313,1,0.9944578409194946
NOFKPBIE_CDS_2315,1,0.99676513671875
WRUUQRRD_CDS_1284,1,0.9884810447692871
WRUUQRRD_CDS_2226,1,0.9986358284950256
WRUUQRRD_CDS_2227,1,0.987057626247406
WRUUQRRD_CDS_2228,1,0.9966183304786682
WRUUQRRD_CDS_1978,1,0.9963430762290955
WRUUQRRD_CDS_4341,1,0.9789701104164124
WRUUQRRD_CDS_0842,1,0.9968869090080261
WRUUQRRD_CDS_2975,1,0.9916784763336182
WRUUQRRD_CDS_0028,1,0.9990361928939819
WRUUQRRD_CDS_4631,1,0.999000608921051
WRUUQRRD_CDS_1013,1,0.9682554602622986
WRUUQRRD_CDS_2749,1,0.9986938834190369
WRUUQRRD_CDS_5940,1,0.9967328310012817
WRUUQRRD_CDS_0212,1,0.9939374923706055
WRUUQRRD_CDS_0213,1,0.9945388436317444
WRUUQRRD_CDS_0214,1,0.995158851146698
WRUUQRRD_CDS_3066,1,0.9944602251052856
WRUUQRRD_CDS_0361,1,0.9897516965866089
WRUUQRRD_CDS_0363,1,0.9412769079208374
WRUUQRRD_CDS_0411,1,0.9981264472007751
WRUUQRRD_CDS_1376,1,0.99897301197052
WRUUQRRD_CDS_5327,1,0.9403384327888489
WRUUQRRD_CDS_0703,1,0.9974750876426697
WRUUQRRD_CDS_5961,1,0.9934819340705872
WRUUQRRD_CDS_5962,1,0.9860078692436218
WRUUQRRD_CDS_2543,1,0.9958829879760742
WRUUQRRD_CDS_6180,1,0.9984294772148132
WRUUQRRD_CDS_3242,1,0.9932693839073181
WRUUQRRD_CDS_3246,1,0.9889647960662842
WRUUQRRD_CDS_5200,1,0.995806097984314
WRUUQRRD_CDS_0463,1,0.9981054067611694
WRUUQRRD_CDS_2318,1,0.9891096353530884
WRUUQRRD_CDS_3912,1,0.9968193769454956
WRUUQRRD_CDS_5013,1,0.9989495873451233
WRUUQRRD_CDS_1649,1,0.9969590902328491
WRUUQRRD_CDS_2631,1,0.9972832202911377
WRUUQRRD_CDS_3559,1,0.9908400177955627
WRUUQRRD_CDS_0963,1,0.9981430768966675
WRUUQRRD_CDS_2208,1,0.9963453412055969
WRUUQRRD_CDS_5824,1,0.9984538555145264
WRUUQRRD_CDS_5825,1,0.9931623935699463
WRUUQRRD_CDS_3695,1,0.9920156002044678
WRUUQRRD_CDS_3696,1,0.9727683067321777
WRUUQRRD_CDS_0080,1,0.995438277721405
WRUUQRRD_CDS_0825,1,0.7551778554916382
WRUUQRRD_CDS_0828,1,0.9963406920433044
WRUUQRRD_CDS_2142,1,0.9967103004455566
WRUUQRRD_CDS_2895,1,0.9979750514030457
WRUUQRRD_CDS_2896,1,0.9969812035560608
WRUUQRRD_CDS_2898,1,0.9956401586532593
WRUUQRRD_CDS_3959,1,0.963499128818512
WRUUQRRD_CDS_2645,1,0.9970346689224243
JAVRGCMW_CDS_2203,1,0.9932858347892761
JAVRGCMW_CDS_4333,1,0.9975602626800537
JAVRGCMW_CDS_5387,1,0.9937703013420105
JAVRGCMW_CDS_2862,1,0.9965594410896301
JAVRGCMW_CDS_3995,1,0.9978000521659851
JAVRGCMW_CDS_3998,1,0.9973986148834229
JAVRGCMW_CDS_1019,1,0.9985439777374268
JAVRGCMW_CDS_2494,1,0.997808039188385
JAVRGCMW_CDS_6699,1,0.9943325519561768
JAVRGCMW_CDS_4558,1,0.9943608641624451
JAVRGCMW_CDS_2145,1,0.9985602498054504
JAVRGCMW_CDS_0461,1,0.9978932738304138
JAVRGCMW_CDS_0462,1,0.9989362359046936
JAVRGCMW_CDS_1697,1,0.9576549530029297
JAVRGCMW_CDS_5236,1,0.9870654344558716
JAVRGCMW_CDS_5237,1,0.9408989548683167
JAVRGCMW_CDS_4420,1,0.976288914680481
JAVRGCMW_CDS_1522,1,0.9815316200256348
JAVRGCMW_CDS_1523,1,0.9892801642417908
JAVRGCMW_CDS_6001,1,0.9882823824882507
JAVRGCMW_CDS_4989,1,0.9928683638572693
JAVRGCMW_CDS_4991,1,0.9839258193969727
JAVRGCMW_CDS_0559,1,0.9969485402107239
JAVRGCMW_CDS_1402,1,0.9991886019706726
JAVRGCMW_CDS_6597,1,0.9978939890861511
JAVRGCMW_CDS_4460,1,0.9940897226333618
JAVRGCMW_CDS_0622,1,0.9989602565765381
JAVRGCMW_CDS_0852,1,0.9950405955314636
JAVRGCMW_CDS_4067,1,0.987987220287323
JAVRGCMW_CDS_4069,1,0.9941136240959167
JAVRGCMW_CDS_4720,1,0.9853487610816956
JAVRGCMW_CDS_3353,1,0.9989994168281555
JAVRGCMW_CDS_0195,1,0.9769694805145264
JAVRGCMW_CDS_2804,1,0.995590329170227
JAVRGCMW_CDS_6635,1,0.9973342418670654
JAVRGCMW_CDS_6639,1,0.9960842132568359
JAVRGCMW_CDS_4509,1,0.881649911403656
JAVRGCMW_CDS_5628,1,0.9971749782562256
JAVRGCMW_CDS_0413,1,0.998487114906311
CHUFZGVF_CDS_1198,1,0.9989987015724182
CHUFZGVF_CDS_6041,1,0.9973013997077942
CHUFZGVF_CDS_6044,1,0.9969480633735657
CHUFZGVF_CDS_4940,1,0.9964572787284851
CHUFZGVF_CDS_2290,1,0.9972792267799377
CHUFZGVF_CDS_0962,1,0.9973432421684265
CHUFZGVF_CDS_1927,1,0.9985380172729492
CHUFZGVF_CDS_2551,1,0.9971145391464233
CHUFZGVF_CDS_4742,1,0.9936322569847107
CHUFZGVF_CDS_1649,1,0.9973179697990417
CHUFZGVF_CDS_0042,1,0.9962447285652161
CHUFZGVF_CDS_3225,1,0.9956167936325073
CHUFZGVF_CDS_3226,1,0.9961168766021729
CHUFZGVF_CDS_3227,1,0.993522584438324
CHUFZGVF_CDS_4439,1,0.9977297186851501
CHUFZGVF_CDS_4440,1,0.994465172290802
CHUFZGVF_CDS_1948,1,0.9972591400146484
CHUFZGVF_CDS_0565,1,0.9989744424819946
CHUFZGVF_CDS_3905,1,0.9929184317588806
CHUFZGVF_CDS_3906,1,0.9915758967399597
CHUFZGVF_CDS_3907,1,0.9945929646492004
CHUFZGVF_CDS_5194,1,0.9943813681602478
CHUFZGVF_CDS_0244,1,0.9794194102287292
CHUFZGVF_CDS_5926,1,0.9931129813194275
CHUFZGVF_CDS_5928,1,0.9939085245132446
CHUFZGVF_CDS_2780,1,0.9946826100349426
CHUFZGVF_CDS_1989,1,0.9852825403213501
CHUFZGVF_CDS_5245,1,0.9685274362564087
CHUFZGVF_CDS_5246,1,0.991768479347229
CHUFZGVF_CDS_5247,1,0.9988711476325989
CHUFZGVF_CDS_5954,1,0.9981849789619446
CHUFZGVF_CDS_3181,1,0.9926992058753967
CHUFZGVF_CDS_3183,1,0.9932155609130859
CHUFZGVF_CDS_5490,1,0.9816846251487732
CHUFZGVF_CDS_1763,1,0.99078369140625
CHUFZGVF_CDS_2872,1,0.9754768013954163
CHUFZGVF_CDS_3830,1,0.9747510552406311
CHUFZGVF_CDS_3834,1,0.998613715171814
CHUFZGVF_CDS_5064,1,0.9982278943061829
CHUFZGVF_CDS_3305,1,0.9985491633415222
CHUFZGVF_CDS_6328,1,0.9802887439727783
CHUFZGVF_CDS_1521,1,0.9946258664131165
CHUFZGVF_CDS_1522,1,0.9932308197021484
CHUFZGVF_CDS_3641,1,0.9952948689460754
CHUFZGVF_CDS_1116,1,0.9991418123245239
CHUFZGVF_CDS_5991,1,0.9987344145774841
CHUFZGVF_CDS_5992,1,0.986226499080658
CHUFZGVF_CDS_5993,1,0.9981277585029602
CHUFZGVF_CDS_2274,1,0.9879404306411743
CHUFZGVF_CDS_5493,1,0.9784641265869141
CHUFZGVF_CDS_2985,1,0.9960928559303284
CHUFZGVF_CDS_2987,1,0.9860365986824036
CHUFZGVF_CDS_0205,1,0.9931216835975647
CHUFZGVF_CDS_0208,1,0.9966341853141785
CHUFZGVF_CDS_2463,1,0.9962454438209534
CHUFZGVF_CDS_3401,1,0.9966609477996826
CHUFZGVF_CDS_0666,1,0.9978564381599426
CHUFZGVF_CDS_0667,1,0.9983304142951965
CHUFZGVF_CDS_2040,1,0.9965315461158752
NMGEJYKJ_CDS_5099,1,0.9987090826034546
NMGEJYKJ_CDS_2654,1,0.9975800514221191
NMGEJYKJ_CDS_3615,1,0.9958968162536621
NMGEJYKJ_CDS_0658,1,0.995566189289093
NMGEJYKJ_CDS_3181,1,0.9858204126358032
NMGEJYKJ_CDS_2801,1,0.998214840888977
NMGEJYKJ_CDS_2802,1,0.9987855553627014
NMGEJYKJ_CDS_2803,1,0.9950299263000488
NMGEJYKJ_CDS_3498,1,0.9946250319480896
NMGEJYKJ_CDS_5478,1,0.9560264348983765
NMGEJYKJ_CDS_0025,1,0.9980617165565491
NMGEJYKJ_CDS_1021,1,0.7432663440704346
NMGEJYKJ_CDS_1107,1,0.6886621713638306
NMGEJYKJ_CDS_3616,1,0.9862275719642639
NMGEJYKJ_CDS_3619,1,0.9973927736282349
NMGEJYKJ_CDS_5773,1,0.9967905879020691
NMGEJYKJ_CDS_2811,1,0.9990536570549011
NMGEJYKJ_CDS_2455,1,0.9956693649291992
NMGEJYKJ_CDS_4023,1,0.8652952909469604
NMGEJYKJ_CDS_4024,1,0.9790039658546448
NMGEJYKJ_CDS_4025,1,0.995403528213501
NMGEJYKJ_CDS_5192,1,0.9984219074249268
NMGEJYKJ_CDS_5194,1,0.9964356422424316
NMGEJYKJ_CDS_0084,1,0.9964902997016907
NMGEJYKJ_CDS_5866,1,0.987598717212677
NMGEJYKJ_CDS_0781,1,0.874885618686676
NMGEJYKJ_CDS_0783,1,0.9964385032653809
NMGEJYKJ_CDS_0785,1,0.9980511665344238
NMGEJYKJ_CDS_4944,1,0.9976492524147034
NMGEJYKJ_CDS_4398,1,0.9932176470756531
NMGEJYKJ_CDS_0481,1,0.998224675655365
NMGEJYKJ_CDS_0482,1,0.9890607595443726
NMGEJYKJ_CDS_0489,1,0.9894523620605469
NMGEJYKJ_CDS_2996,1,0.996161699295044
NMGEJYKJ_CDS_2999,1,0.9970359802246094
NMGEJYKJ_CDS_0799,1,0.9912850260734558
NMGEJYKJ_CDS_0801,1,0.9956005811691284
NMGEJYKJ_CDS_3370,1,0.9969044327735901
NMGEJYKJ_CDS_0286,1,0.9990332126617432
NMGEJYKJ_CDS_4451,1,0.9858788847923279
NMGEJYKJ_CDS_4454,1,0.9974935054779053
NMGEJYKJ_CDS_2157,1,0.8186342120170593
NMGEJYKJ_CDS_0520,1,0.9745224118232727
